"","x1","x2","x3","x4","x5","x6","y"
"1",-0.321900522555941,-0.627066039752765,1.58381386676185,1.67826496602513,0.245214924681932,0.239799467011472,-0.397603023335009
"2",0.841173505050821,0.32368425453323,-1.16735222981703,-1.16141390706995,-0.262471170164645,-0.265576171153564,-1.16615744238691
"3",-0.812896031855422,0.371674637309532,-1.83164846812024,-1.81979529092197,-0.218702697195113,-0.222093640336743,-3.57391295280208
"4",-0.0581625192858455,1.6433772467862,0.0458504700840904,0.0787181753479394,0.497179098892957,0.500154086770377,4.47336097124172
"5",-1.2439530324186,-0.45968226939755,-0.767744465372197,-0.600053695655661,0.0114894490689039,-0.0126247780532706,-2.17346737622135
"6",-0.317258023269024,-1.22663912415253,0.370082443363816,0.271639776934146,-0.872543765697628,-0.850608236161572,-2.46408399063194
"7",-0.284906337098754,0.734124423416739,-0.224567816202369,-0.208654168764752,0.47662481945008,0.487063853753131,0.424318684980523
"8",-0.608399514572163,0.210593077410876,0.280438385050941,0.362847557658199,-0.708788826130331,-0.711188821667505,0.131896521266708
"9",0.321590253817147,-0.224488016421965,-0.131213726022246,-0.0424161239645758,-0.24666189448908,-0.250908477583619,-1.23155631181246
"10",-0.983499639572024,-0.675529133485734,0.37148997730421,0.450758653769076,0.441935075912625,0.42586367425396,-2.16301611931036
"11",-0.750727351925048,-2.13134045148318,-1.9928484052833,-1.95534788781475,0.715702487621456,0.713711010121356,0.238856793206704
"12",0.538429166489382,0.0827611149091662,-0.257363578038484,-0.292980942115679,0.340156160760671,0.345623646070765,0.679219023456442
"13",0.416609458538088,2.52904775036498,0.211999204961747,0.303999486690443,-0.633437303360552,-0.645753214901142,4.40750460270502
"14",-0.990095078123737,0.969469492184504,-0.0414791682560878,-0.222762443405673,-0.48992156656459,-0.488885736970829,-1.05620273919756
"15",-1.3792954276775,-0.292076252081559,1.88747556385327,1.74164169518167,0.979914146941155,0.984104068907612,-1.11968257083817
"16",-2.04903666756707,-1.33493227385078,-0.323640268630314,-0.492232770782364,-0.830190643202513,-0.843903862148409,-3.3725849824357
"17",-0.467539152903659,-0.108700976453591,-1.26279665831847,-1.1132563531422,0.330562117975205,0.344071047368516,-2.401197351326
"18",-0.412860740626258,-0.7257181807398,0.00159070328314183,0.00577604307489519,0.00683016376569867,0.00927631233471331,-1.88919441723932
"19",0.604462980224423,0.770906416886826,-0.321749942010736,-0.391339290264854,0.296260455157608,0.291624136828138,1.23745095336057
"20",2.31330735488327,0.249852116447187,0.965527367188003,0.959116798369232,-0.514584141317755,-0.524376601174367,4.09163372562377
"21",-1.19339959534919,0.770547597811466,1.15942894923933,1.00276190004776,-0.771353152580559,-0.765768683328921,0.904888361862753
"22",-1.32285892011682,-0.753011477494189,1.85634389156876,1.90301656531174,-0.504453488159925,-0.496627603125993,-1.34635934286134
"23",-0.00169225136264775,-0.576106256051812,-0.384448981156851,-0.507767921943015,-0.0580613510683179,-0.0452674477898764,-0.826487820245575
"24",-0.534634883467885,-0.206234222293856,-0.567370015401276,-0.473847712011327,0.45451552933082,0.44847937745279,-2.264272075256
"25",0.512909761777714,0.198158596938717,1.05738484145936,1.17981222481181,0.421257172711194,0.429952523014495,1.87910651653793
"26",0.456934388016546,-1.2770355206918,2.05553583960792,2.07429947048434,0.0172546291723847,0.0220705929430681,-1.46301156507129
"27",-1.00507613836016,0.771129644823696,-2.04418573295484,-2.44915534670352,-0.747657679952681,-0.753373498133574,-5.0954677133853
"28",0.246912988769966,1.32284653106483,-1.02983250141226,-1.25061535796989,-0.0752866952680051,-0.0794747652293519,-0.79497238437688
"29",-0.581180422705371,-0.605870353211212,-0.0788664296694253,-0.104889344992226,-0.545978045556694,-0.56691401487641,-0.870195668849418
"30",-0.346520657701761,-0.978064789156503,-0.512296821880294,-0.52925306647557,-0.67980865156278,-0.674572518343599,0.365021901852266
"31",0.480892558590092,-0.386339632215834,-0.418184587700985,-0.531340185946783,-0.332065945491195,-0.333079905535793,-1.33201802900916
"32",-0.280156535508598,1.82034072417528,0.826797289811418,0.84236545095852,0.476887405849993,0.470178592723647,5.33812241513449
"33",0.519377850811866,-0.701805941493255,1.66913870034474,1.58058396404401,-0.271496195346117,-0.275716384610644,-0.0423092075973285
"34",-0.602100554867424,0.547870167304857,2.82227507679092,2.76608687231899,0.482847592327744,0.487468032958751,3.77477076117248
"35",-0.077955735982002,0.133403045582857,-0.757124222348491,-0.754559651394602,-0.71599360788241,-0.727931825931541,-1.17878460736177
"36",0.836942880068973,0.260348331953889,-1.49279130702462,-1.31911076363322,-0.0421511582098901,-0.0384301560434523,-1.42416223196832
"37",0.827721008643168,-0.196179741050923,0.475476767957668,0.566227226041246,-0.0884135295636952,-0.0971458992276322,1.94639799674828
"38",-0.896436239841293,1.22870851902513,-2.0059428816121,-2.12934039756095,0.867418763227761,0.872141048043526,-4.9265534973896
"39",0.080847648575766,-0.181411143121484,0.0155597668745368,0.240627880038506,0.716353561729193,0.718898154832625,0.01599441087434
"40",-0.98348438750421,0.091904964474166,1.50607912680209,1.39276614812924,-0.959146800916642,-0.964198469519775,0.90645767605177
"41",-2.16881755995408,0.846517326141884,1.26947240599898,1.30206007678869,0.903799113817513,0.896470427114033,-0.846616707542963
"42",-0.278046181552657,-1.3491630152323,1.87065231584637,1.95268591081237,0.352500266861171,0.365766448251274,-1.17172216394697
"43",-0.024396164159171,1.16164006981407,0.741988051510235,0.833926179930127,-0.740415878593922,-0.733384783413997,3.32210833949902
"44",-0.111055124661578,-1.15540477971724,-0.451917104308163,-0.612522908602768,-0.563217444345355,-0.562054290051043,-0.645670728557101
"45",-1.57892404090869,1.27141760480837,-0.255359688951729,-0.329983215215708,-0.896704227663577,-0.909067477833916,-0.541094895103125
"46",-0.423582002196743,0.00314396438682498,-1.42550111331482,-1.36726484439008,-0.686603231821209,-0.686857739179825,-1.73472668376698
"47",0.872264264356676,-0.221999091138426,-1.58493247683043,-1.76843025172915,-0.816823069006205,-0.808202671904513,0.0829041048681222
"48",-0.066606627590553,1.46734973399203,-3.08254436793721,-3.16305673446542,-0.042714495677501,-0.0292507932110598,-5.97168175230146
"49",0.605451975758619,1.02904021506763,0.30241307743628,0.36469922001532,-0.0641231830231845,-0.0524534149963778,4.04684083102922
"50",-0.694301015316988,-0.670168462662024,-0.948614342743811,-0.841258633715894,-0.563848957419395,-0.567473220267529,-0.123979284280208
"51",0.508358547857216,-1.40809668942767,-0.842815022968582,-0.992652779159489,-0.346232928801328,-0.339567024650896,-1.5727632212999
"52",0.467059877316874,-0.328008430670948,-0.395646098259389,-0.355446902925706,-0.0617267950437963,-0.0730729792302809,1.97871217427183
"53",1.85117795311297,0.0447289781342668,-0.498903039716501,-0.543776871003892,0.517919899895787,0.533413367716938,0.268440943461355
"54",-1.56315092207359,1.4577214022404,1.52979638926994,1.71647298863515,-0.960934686474502,-0.971959584260376,3.2793578224418
"55",0.951951434704145,0.938716812089688,-0.767312208323346,-0.742547683451721,0.594676647335291,0.570274987528619,0.420766325168612
"56",0.670986473017399,-1.50419305014239,0.211444996936805,0.304241739131421,-0.858034416567534,-0.866992148605067,0.296242953583779
"57",-0.88307227755072,-1.24008054603698,-1.48774236740995,-1.53123946460162,0.799556826241314,0.808468009367533,-2.33953387529647
"58",0.901982188683489,1.99432815880482,-0.794004667296497,-0.791145716695626,-0.122516115196049,-0.109547673845944,-0.104092066173575
"59",1.68975930094435,-1.53250378281977,0.584761767824498,0.63910155850414,-0.336126626934856,-0.330763113527679,0.62805343926478
"60",-0.308983870935356,-1.08687323610367,0.853077018693625,0.785112013661153,-0.252142591401935,-0.252509700222058,-0.138240326177071
"61",0.275019912723267,-0.426331956505884,-1.35551069972713,-1.32486935255203,0.333728217054158,0.316782615427835,0.02996796771093
"62",0.169978922139621,1.29791367081322,-0.0747680551955357,-0.0380700074229075,-0.799763056449592,-0.804088981822768,0.260186395209409
"63",-0.651102532952995,0.0102352507225262,-0.0421622633815439,0.0333335551083635,0.0924731371924281,0.0932078220529028,-0.426546641253512
"64",2.90561574279532,-1.63265389536362,-0.0672412981637521,-0.0934530250703421,0.947014693170786,0.941947080156274,1.3222292606618
"65",0.668648131825634,0.849576300945834,0.562240733942751,0.539857173880729,0.97377782734111,0.961460133514984,2.33190221701799
"66",0.522453474781128,-0.440371672968177,-0.60963460314375,-0.608711256742241,-0.167370620649308,-0.15873796545629,0.125772617877675
"67",0.0596335819500039,-0.310652758400888,0.370001579937038,0.509988316623354,0.596603281330317,0.611169223330058,-0.551120990739589
"68",-0.121274237943594,0.795500616426416,-0.662655116032715,-0.537835931395825,0.911482811439782,0.910547843955778,-0.779836630420779
"69",-1.3818611596842,-1.90519710837251,-0.9373972920244,-0.977190510087847,0.248427441343665,0.248059592561901,-4.08402286796855
"70",0.977508394624416,-0.0953219887889217,0.671505167004964,0.690620707207902,0.425903809256852,0.445276130611351,1.89003254330812
"71",-0.414399177261789,0.79703519727786,1.79529983902129,1.75727407270037,-0.598921665456146,-0.603487476422978,2.70955137645189
"72",1.10721254667334,-1.35924416543842,0.982874582338138,0.788231799848961,-0.634679063223302,-0.633916212547264,0.16667953455666
"73",-0.0478062212884478,-0.410774427435906,0.996159461757902,1.11616280342985,0.0639960840344429,0.0498448221882445,-0.100733428053423
"74",1.28943416829876,-0.689227208976054,-0.74414635561574,-0.71587281827969,-0.503062203060836,-0.511313503937268,0.552582774796773
