"","x1","x2","x3","y"
"1",-0.560475646552213,2.37072522047599,-1.67259348072592,0.0440496807097244
"2",-0.23017748948328,-0.166811957051551,-0.441145986056925,-0.47998815118873
"3",1.55870831414912,0.926961395348714,-4.20702953444789,-2.15967239833893
"4",0.070508391424576,-0.568151747750955,-3.33561508604531,-4.91232125363769
"5",0.129287735160946,0.225090080591701,-2.19592571594602,-0.840900477635827
"6",1.71506498688328,1.13198590550899,-3.33124241244296,-0.400441067594351
"7",0.460916205989202,1.38048153537304,-0.0990012578450447,2.02102697336245
"8",-1.26506123460653,-0.232803414225492,3.11860585249239,2.32265022323142
"9",-0.686852851893526,-1.60064332725513,-0.809247880089665,-2.73560967965605
"10",-0.445661970099958,-0.298369177065937,1.5720521994167,1.23208671242833
"11",1.22408179743946,-0.275624083392323,1.47825832496113,1.88170563907177
"12",0.359813827057364,-0.0303255731712796,2.07421078205538,2.91294370788712
"13",0.400771450594052,1.08934602068742,-2.26741884624087,-1.71511282086486
"14",0.11068271594512,-1.00542176024774,-2.4106196283403,-2.96679709260383
"15",-0.555841134754075,-1.63253625507862,3.33741144021752,2.4650717398809
"16",1.78691313680308,0.77354244519438,3.07231586590309,5.13942725721369
"17",0.497850478229239,-0.0282083227394901,-0.193866709410777,-0.92690696053704
"18",-1.96661715662964,0.356261089792291,0.265547378480935,-1.45045814933981
"19",0.701355901563686,-1.32699311672804,-1.05248131747162,-2.58711628200272
"20",-0.472791407727934,-0.704537495814,-2.52855431588679,-3.23040204823092
"21",-1.06782370598685,-0.220218526282562,1.57050310606089,0.405666036447051
"22",-0.217974914658295,2.09328765920526,-2.97735847341579,0.162439651644884
"23",-1.02600444830724,1.7304749495467,-0.848913841057835,-0.0893085262023332
"24",-0.72889122929114,0.0358135490592385,-2.73366620274349,-2.8765570740574
"25",-0.625039267849257,1.06492992191758,1.61751548842891,2.12057099901732
"26",-1.68669331074241,-0.56778169799989,-3.71637134768681,-4.76597967118314
"27",0.837787044494525,-0.377441251601803,-2.08813339852033,-1.90520852939083
"28",0.153373117836515,-0.0891942767245945,0.276261100998385,0.725914104275761
"29",-1.13813693701195,-1.41729253214115,1.60988970431743,-0.728498097902292
"30",1.25381492106993,-0.007316741874337,-3.88176317170833,-0.166501464651173
"31",0.426464221476814,0.232891077088258,3.29953187588198,4.52286512976208
"32",-0.295071482992271,-1.11888027660423,2.71200743594784,2.75219455149234
"33",0.895125661045022,-1.47018010762783,1.64603422833714,-0.111621345023399
"34",0.878133487533042,3.0351846758287,0.631133415881331,4.90841468175269
"35",0.821581081637487,-0.476539832807626,-0.689651164263092,-1.10308698955706
"36",0.688640254100091,0.451313004452601,0.0788982829064117,1.64836519680902
"37",0.553917653537589,-0.517409128572129,-1.06536671309859,-0.307833702203575
"38",-0.0619117105767217,1.54942502255037,-0.312838775578456,1.16372171438139
"39",-0.305962663739917,-0.375973966375061,2.50928278231902,0.654286168870597
"40",-0.380471001012383,0.46441848670492,-0.994188168065682,-0.748663040912068
"41",-0.694706978920513,0.749278152617118,-1.37570458216059,-1.27833250802396
"42",-0.207917278019599,-0.536598333798958,1.36593595326329,2.36252296166754
"43",-1.26539635156826,-0.633883148618397,-2.83790689008753,-4.35801014047467
"44",2.16895596533851,1.06539724788868,0.0206197445233843,4.09628267150298
"45",1.20796199830499,1.32270844365787,1.65451513041881,2.44226870256186
"46",-1.12310858320335,0.218300623553162,1.30804243526379,2.85283630305116
"47",-0.402884835299076,-1.25758472345198,0.256541664927045,-2.29983667442779
"48",-0.466655353623219,0.825264714138557,0.417675398298403,-0.073834788811071
"49",0.779965118336318,-0.747180398477577,0.46219956605577,2.10658402866371
"50",-0.0833690664718293,-0.164060635541832,0.567860322932579,0.471857037420226
"51",0.253318513994755,1.36336539432535,1.0724420779226,1.7789627121904
"52",-0.028546755348703,-1.64386610115457,-1.29749999605758,-0.841621292250912
"53",-0.0428704572913161,0.745335943704726,-4.93226505829409,-4.60918744697913
"54",1.36860228401446,0.293044763909537,-2.68546711451123,-3.531413971562
"55",-0.225770985659268,0.270188485333042,0.083983899170859,1.46151158416827
"56",1.51647060442954,0.262238902740364,-0.45100608162554,1.60248057019913
"57",-1.54875280423022,-0.302329376964921,3.54331098918827,1.84785996353825
"58",0.584613749636069,0.152479166000392,-2.33251902629142,-2.47867557646645
"59",0.123854243844614,-0.337628148828434,-1.24220564103371,-1.14673719402443
"60",0.215941568743973,0.247955001704697,-2.88866161534481,-1.91985310063715
"61",0.379639482759882,-0.617061868702469,0.192712594605234,-0.826163099929097
"62",-0.502323453109302,0.314336730164334,-0.90959010648058,-0.141373229411166
"63",-0.33320738366942,1.47436414465498,0.506822727500943,3.06872775569411
"64",-1.01857538310709,-0.943039920232843,3.53367420890003,2.32664397330827
"65",-1.07179122647558,-0.474381486707947,-0.687711347647436,-1.32886897449039
"66",0.303528641404258,-0.563278378062167,-0.181959581650706,1.03697017831124
"67",0.448209778629426,1.16893111543718,-0.00674451773287736,0.687932488620971
"68",0.0530042267305041,-0.333144354805185,3.987773759687,4.50508283380305
"69",0.922267467879738,0.985296971597555,-1.34037751360325,0.373074357007781
"70",2.05008468562714,-0.0547983326629927,1.97777641170824,2.36390541451323
"71",-0.491031166056535,-0.642077505990411,1.08646933849346,-0.344886620918063
"72",-2.30916887564081,0.833390373912054,0.558381221999463,-2.16692313904028
"73",1.00573852446226,-0.646107131980149,0.659757654666827,0.849491489482009
"74",-0.709200762582393,-0.476858939111105,3.38550387008325,1.27313847500019
"75",-0.688008616467358,-0.474221834672128,3.37220926313448,1.42020747309587
"76",1.0255713696967,0.955973461204215,1.80933417919793,4.04827519804331
"77",-0.284773007051009,2.1120634155689,-4.50526888914653,-0.286062557982119
"78",-1.22071771225454,-1.34707687784406,0.726652560939254,-1.66919327894656
"79",0.18130347974915,-0.862935063143699,0.752578552494877,1.54173831915708
"80",-0.138891362439045,-1.0367041683259,0.8529597692419,0.55654245031154
"81",0.00576418589988693,-1.27819556971995,0.0211158618190178,-2.55864810189722
"82",0.38528040112633,0.183318133516458,1.03792823022076,0.753903502633582
